code,year,cumul_0_25,cumul_25_50,cumul_0_50,cumul_50_75,cumul_50_90,cumul_75_90,cumul_0_90,cumul_90_95,cumul_95_99,cumul_99_100,cumul_90_100
DE,1994,0.0947,0.16899999999999998,0,0.24100000000000005,0,0.20189999999999997,0,0.09179999999999994,0.11129999999999995,0.09030000000000005,0.0
DE,1993,0.0936,0.16799999999999998,0,0.23979999999999996,0,0.2008000000000001,0,0.09169999999999995,0.11270000000000002,0.09339999999999993,0.0
DE,1992,0.0924,0.16610000000000003,0,0.2379,0,0.19919999999999993,0,0.09150000000000003,0.11470000000000002,0.09819999999999995,0.0
DE,1991,0.0913,0.1647,0,0.23659999999999998,0,0.19829999999999992,0,0.09100000000000014,0.11459999999999981,0.1035000000000002,0.0
DE,1990,0.0913,0.16510000000000002,0,0.23469999999999996,0,0.1968999999999999,0,0.09050000000000002,0.11380000000000001,0.10769999999999996,0.0
DE,1989,0.0908,0.16560000000000002,0,0.23259999999999997,0,0.19589999999999996,0,0.0902,0.11299999999999999,0.11190000000000017,0.0
DE,1988,0.0926,0.1688,0,0.2364,0,0.19679999999999997,0,0.08900000000000002,0.1109,0.10549999999999998,0.0
DE,1987,0.0938,0.172,0,0.23990000000000006,0,0.1985,0,0.08799999999999991,0.10860000000000003,0.09919999999999995,0.0
DE,1986,0.0964,0.1749,0,0.24360000000000004,0,0.1989999999999999,0,0.08710000000000012,0.10609999999999986,0.09289999999999998,0.0
DE,1985,0.0968,0.1753,0,0.24470000000000003,0,0.19929999999999992,0,0.08740000000000003,0.1059,0.09060000000000001,0.0
DE,1984,0.0971,0.17569999999999997,0,0.24569999999999997,0,0.19980000000000014,0,0.08779999999999999,0.10570000000000002,0.08819999999999995,0.0
DE,1983,0.0955,0.17629999999999998,0,0.24710000000000001,0,0.20149999999999998,0,0.08839999999999995,0.10520000000000007,0.08599999999999994,0.0
DE,1982,0.0956,0.17479999999999996,0,0.24770000000000003,0,0.20089999999999997,0,0.08860000000000001,0.10599999999999998,0.08640000000000003,0.0
DE,1981,0.0957,0.1733,0,0.24849999999999994,0,0.20020000000000004,0,0.08879999999999999,0.10670000000000002,0.08679999999999999,0.0
DE,1980,0.0964,0.17370000000000002,0,0.24629999999999996,0,0.2,0,0.08929999999999988,0.10709999999999997,0.08720000000000017,0.0
EG,2015,0.06945,0.11284000000000001,0,0.16510000000000002,0,0.16736999999999996,0,0.11570999999999998,0.17821999999999988,0.1913100000000001,0.0
EG,2012,0.07272999999999999,0.11787,0,0.17316999999999996,0,0.17500000000000002,0,0.11982000000000007,0.17719999999999989,0.1642100000000001,0.0
EG,2010,0.0725,0.11720000000000001,0,0.17239,0,0.1749799999999999,0,0.12125000000000008,0.17451999999999995,0.16716000000000003,0.0
EG,2008,0.06829,0.11,0,0.16471000000000002,0,0.17088999999999993,0,0.11887000000000009,0.18144000000000005,0.18579999999999997,0.0
EG,2004,0.06641,0.10880000000000001,0,0.16366999999999998,0,0.17066000000000003,0,0.12185000000000001,0.18867,0.17994,0.0
EG,1999,0.06465,0.104,0,0.15698000000000006,0,0.16614999999999996,0,0.11978,0.19364000000000003,0.19479999999999986,0.0
FR,2014,0.04038,0.16117,0,0.24713,0,0.21574000000000002,0,0.10136000000000003,0.12790999999999997,0.10630999999999999,0.0
FR,2013,0.04043,0.16097,0,0.24678,0,0.21566000000000002,0,0.10147999999999996,0.12833000000000006,0.10634999999999994,0.0
FR,2012,0.0402,0.16055000000000003,0,0.24596,0,0.21507999999999994,0,0.10136000000000006,0.12864999999999993,0.10820000000000013,0.0
FR,2011,0.03959,0.15753,0,0.24211999999999995,0,0.21265,0,0.10072000000000009,0.12927999999999984,0.11811000000000021,0.0
FR,2010,0.03808,0.15607,0,0.24386999999999998,0,0.21493000000000007,0,0.10165999999999992,0.1295900000000001,0.11579999999999985,0.0
FR,2009,0.0384,0.15741,0,0.24630999999999997,0,0.21705000000000008,0,0.10266999999999998,0.13063000000000002,0.10752999999999985,0.0
FR,2008,0.039639999999999995,0.15361000000000002,0,0.23918,0,0.21285999999999988,0,0.10220000000000007,0.13268000000000013,0.11982999999999983,0.0
FR,2007,0.03959,0.15238999999999997,0,0.23874,0,0.21304,0,0.10239000000000004,0.13315999999999995,0.12069000000000002,0.0
FR,2006,0.03901,0.15316999999999997,0,0.24153000000000008,0,0.21509999999999996,0,0.10261999999999999,0.13172000000000006,0.11684999999999995,0.0
FR,2005,0.039830000000000004,0.15304,0,0.24176000000000003,0,0.21536999999999995,0,0.10208999999999985,0.13016000000000005,0.11775000000000008,0.0
FR,2004,0.03945,0.15155999999999997,0,0.24117000000000005,0,0.21589999999999998,0,0.10267999999999994,0.12982000000000005,0.11942000000000003,0.0
FR,2003,0.038610000000000005,0.15123999999999999,0,0.24231000000000008,0,0.21721999999999997,0,0.10308,0.13013999999999992,0.1174,0.0
FR,2002,0.04068,0.15187,0,0.24213999999999997,0,0.21648,0,0.10276999999999986,0.1298600000000001,0.11620000000000003,0.0
FR,2001,0.03893,0.14711000000000002,0,0.24075999999999997,0,0.21747,0,0.10374999999999995,0.13152000000000008,0.12046000000000001,0.0
FR,2000,0.03615,0.14549,0,0.24289999999999995,0,0.22019000000000005,0,0.10492999999999997,0.13156000000000012,0.11877999999999994,0.0
FR,1999,0.03598,0.14516,0,0.24447999999999998,0,0.22219999999999995,0,0.10548000000000007,0.13127,0.11542999999999987,0.0
FR,1998,0.0367,0.14492999999999998,0,0.24443000000000006,0,0.22143999999999994,0,0.10516000000000006,0.13031000000000004,0.11702999999999994,0.0
FR,1997,0.03673,0.14540999999999998,0,0.24641000000000002,0,0.22316999999999992,0,0.10530000000000012,0.12895999999999974,0.11402000000000023,0.0
FR,1996,0.03605,0.14471,0,0.24694000000000005,0,0.2249199999999999,0,0.1063400000000001,0.13041999999999987,0.11062000000000005,0.0
FR,1995,0.03596,0.1452,0,0.24972000000000005,0,0.22853,0,0.10798999999999992,0.13088,0.10172000000000003,0.0
FR,1994,0.036039999999999996,0.14492,0,0.24879,0,0.22863999999999995,0,0.1090100000000001,0.13147999999999982,0.10112000000000004,0.0
FR,1993,0.03561,0.1437,0,0.24828999999999996,0,0.23231999999999997,0,0.11109000000000019,0.13222999999999985,0.09676000000000001,0.0
FR,1992,0.03482,0.14687000000000003,0,0.24742,0,0.22887,0,0.10950000000000007,0.13396999999999992,0.09855,0.0
FR,1991,0.032060000000000005,0.14541,0,0.24779999999999994,0,0.22693000000000005,0,0.11087000000000005,0.13473999999999997,0.10218999999999998,0.0
FR,1990,0.03476,0.14263000000000003,0,0.24402000000000001,0,0.22868999999999995,0,0.11214999999999997,0.13639999999999997,0.10135000000000005,0.0
FR,1989,0.03406,0.14406,0,0.24224000000000004,0,0.22630999999999998,0,0.11134000000000013,0.13880999999999996,0.10317999999999994,0.0
FR,1988,0.033389999999999996,0.14731,0,0.24447000000000002,0,0.22563,0,0.1102499999999999,0.13907999999999987,0.09987000000000018,0.0
FR,1987,0.02692,0.14473999999999998,0,0.24766,0,0.2289500000000001,0,0.11183999999999994,0.13983999999999996,0.10004999999999997,0.0
FR,1986,0.022609999999999998,0.14116,0,0.25176999999999994,0,0.23364000000000001,0,0.11401999999999995,0.14097999999999988,0.09582000000000024,0.0
FR,1985,0.01804,0.13724,0,0.25698,0,0.23878,0,0.11599999999999988,0.14145000000000008,0.09150999999999998,0.0
FR,1984,0.01319,0.13204,0,0.26078,0,0.24329,0,0.1182399999999999,0.14288999999999996,0.08957000000000015,0.0
FR,1983,0.01265,0.1322,0,0.26191,0,0.24288999999999994,0,0.11765000000000003,0.14262999999999992,0.0900700000000001,0.0
FR,1982,0.01214,0.13206999999999997,0,0.2629,0,0.2425099999999999,0,0.11704000000000003,0.14219000000000004,0.09115000000000006,0.0
FR,1981,0.01226,0.13196000000000002,0,0.26259,0,0.24094000000000004,0,0.11611999999999978,0.14181,0.09432000000000018,0.0
FR,1980,0.01166,0.13166,0,0.26244999999999996,0,0.23982000000000003,0,0.11553000000000002,0.1421,0.09677999999999998,0.0
FR,1979,0.01248,0.13246000000000002,0,0.2617,0,0.23806,0,0.11468999999999996,0.14178999999999997,0.09881999999999996,0.0
FR,1978,0.01256,0.13021000000000002,0,0.26115,0,0.23914000000000002,0,0.11537999999999993,0.1430800000000001,0.0984799999999999,0.0
FR,1977,0.01165,0.12708,0,0.2602,0,0.23998999999999993,0,0.11618000000000006,0.1447799999999999,0.1001200000000001,0.0
FR,1976,0.01163,0.12492999999999999,0,0.25855000000000006,0,0.2405099999999999,0,0.11687999999999998,0.14665000000000006,0.10085,0.0
FR,1975,0.01142,0.12302,0,0.25554,0,0.24046,0,0.11762000000000006,0.1491699999999999,0.10277000000000003,0.0
FR,1974,0.0108,0.11695,0,0.25110000000000005,0,0.2381299999999999,0,0.118,0.15301000000000003,0.11200999999999994,0.0
FR,1973,0.01036,0.1138,0,0.24972000000000005,0,0.2392399999999999,0,0.11919000000000002,0.1553699999999999,0.11232000000000009,0.0
FR,1972,0.00975,0.11038,0,0.24932,0,0.24074999999999988,0,0.12046000000000015,0.15724999999999997,0.11208999999999994,0.0
FR,1971,0.00913,0.10631000000000002,0,0.24946999999999997,0,0.24237000000000009,0,0.1215099999999999,0.15842000000000012,0.11278999999999995,0.0
FR,1970,0.00821,0.10234,0,0.24772,0,0.24299999999999994,0,0.12287999999999999,0.16099000000000002,0.11485999999999996,0.0
IN,2013,0.05363,0.09543,0,0.14837,0,0.14800999999999992,0,0.11888000000000004,0.2185300000000001,0.21715,0.0
IN,2012,0.05368,0.09552,0,0.14850999999999998,0,0.14815000000000006,0,0.11590000000000006,0.2234,0.21484000000000003,0.0
IN,2011,0.054720000000000005,0.09738999999999999,0,0.15141,0,0.15104000000000006,0,0.11175999999999991,0.22039000000000009,0.21328999999999992,0.0
IN,2010,0.05757999999999999,0.10247,0,0.15931,0,0.1589299999999999,0,0.10247000000000017,0.20706999999999992,0.21216999999999991,0.0
IN,2009,0.05944,0.10555,0,0.16385999999999998,0,0.16338999999999995,0,0.10194,0.19746999999999995,0.20835,0.0
IN,2008,0.061270000000000005,0.10858999999999998,0,0.16832000000000008,0,0.16774,0,0.10144999999999987,0.1881600000000001,0.20446999999999987,0.0
IN,2007,0.06308,0.11156000000000002,0,0.17267999999999992,0,0.17200000000000007,0,0.10101000000000002,0.17913000000000004,0.2005399999999999,0.0
IN,2006,0.06486,0.11448,0,0.17692999999999995,0,0.17614000000000005,0,0.10060000000000005,0.17041999999999988,0.19657000000000005,0.0
IN,2005,0.06661,0.11733000000000002,0,0.18107999999999994,0,0.18016000000000007,0,0.10021999999999989,0.16202000000000003,0.19258,0.0
IN,2004,0.06817000000000001,0.12026999999999999,0,0.18524000000000002,0,0.18311,0,0.10054999999999997,0.15897000000000006,0.18368999999999996,0.0
IN,2003,0.06971000000000001,0.12318999999999998,0,0.18935000000000002,0,0.18596000000000001,0,0.1008099999999999,0.15587999999999996,0.17510000000000003,0.0
IN,2002,0.07123,0.12607999999999997,0,0.19340999999999997,0,0.18873000000000006,0,0.10098999999999991,0.15274,0.16682000000000008,0.0
IN,2001,0.07272999999999999,0.12895,0,0.19740999999999997,0,0.19139000000000006,0,0.10110999999999992,0.14956000000000003,0.15885000000000005,0.0
IN,2000,0.07421,0.13179,0,0.20136,0,0.19395000000000004,0,0.10115999999999994,0.1463500000000001,0.15117999999999998,0.0
IN,1999,0.07451,0.13252000000000003,0,0.20263999999999993,0,0.1954400000000001,0,0.10182000000000002,0.14604999999999996,0.14701999999999993,0.0
IN,1998,0.07463,0.13296,0,0.20347999999999997,0,0.19657000000000005,0,0.10247999999999999,0.14629000000000003,0.14359,0.0
IN,1997,0.07501000000000001,0.13389,0,0.20516,0,0.19854,0,0.10448999999999992,0.14463999999999988,0.13827000000000012,0.0
IN,1996,0.07571,0.13545999999999997,0,0.20783000000000001,0,0.20156999999999992,0,0.10616000000000009,0.14114000000000004,0.13213000000000014,0.0
IN,1995,0.07466,0.13398000000000002,0,0.20589999999999994,0,0.20024,0,0.10718000000000003,0.14822000000000005,0.12982000000000002,0.0
IN,1994,0.07456,0.13433,0,0.20686,0,0.20186000000000004,0,0.10841000000000006,0.1504000000000001,0.12357999999999975,0.0
IN,1993,0.07621,0.13759,0,0.21211000000000002,0,0.20700999999999992,0,0.10752000000000006,0.13487000000000005,0.12468999999999997,0.0
IN,1992,0.07799,0.14112,0,0.21777,0,0.21256999999999995,0,0.11076000000000005,0.13974,0.10004999999999997,0.0
IN,1991,0.07893,0.14314,0,0.22110000000000002,0,0.21586000000000005,0,0.11010999999999987,0.12924999999999986,0.10161000000000014,0.0
IN,1990,0.07944,0.14439000000000002,0,0.22325,0,0.21800000000000003,0,0.10941000000000001,0.12093999999999994,0.10457000000000011,0.0
IN,1989,0.07694,0.14015,0,0.21692000000000006,0,0.21184999999999993,0,0.10973,0.13417,0.11024000000000006,0.0
IN,1988,0.07678,0.14017000000000002,0,0.21716000000000002,0,0.21212999999999993,0,0.1097300000000001,0.13291999999999993,0.11111000000000004,0.0
IN,1987,0.07767,0.14238999999999996,0,0.22037999999999996,0,0.21487000000000012,0,0.11033999999999994,0.13114000000000003,0.10320999999999997,0.0
IN,1986,0.0768,0.14134000000000002,0,0.21850999999999998,0,0.21267999999999998,0,0.10970000000000002,0.13289000000000006,0.10807999999999995,0.0
IN,1985,0.07697000000000001,0.14219999999999997,0,0.2195900000000001,0,0.21335,0,0.10995000000000002,0.13341999999999987,0.10452000000000003,0.0
IN,1984,0.07849,0.14552999999999996,0,0.2245,0,0.21772000000000005,0,0.11150999999999997,0.13336000000000015,0.08888999999999994,0.0
IN,1983,0.07612999999999999,0.14161,0,0.21824000000000005,0,0.2112699999999999,0,0.11019999999999996,0.13942999999999994,0.10312000000000016,0.0
IN,1982,0.0831,0.15308000000000005,0,0.2354099999999999,0,0.2278900000000001,0,0.1136899999999999,0.12573000000000012,0.06109999999999993,0.0
IN,1981,0.08315,0.15168,0,0.23274999999999998,0,0.22533000000000006,0,0.1129899999999999,0.1271500000000001,0.06694999999999987,0.0
IN,1980,0.08304,0.14997,0,0.22962999999999995,0,0.22233000000000003,0,0.1122800000000001,0.12939999999999996,0.07334999999999997,0.0
IN,1979,0.08298,0.14836000000000002,0,0.22667999999999996,0,0.21947999999999993,0,0.11146999999999993,0.13087000000000004,0.08016000000000004,0.0
IN,1978,0.08207,0.14523,0,0.22142000000000003,0,0.21439999999999995,0,0.11011000000000001,0.13413000000000008,0.09263999999999997,0.0
IN,1977,0.08165,0.14490999999999998,0,0.21947000000000005,0,0.21233999999999997,0,0.10963,0.13461,0.09738999999999998,0.0
IN,1976,0.08156000000000001,0.14517999999999998,0,0.21841,0,0.21115000000000006,0,0.10893999999999993,0.13199000000000005,0.10277000000000003,0.0
IN,1975,0.08201,0.14637000000000003,0,0.21874999999999997,0,0.21130000000000007,0,0.10862999999999998,0.12887999999999988,0.10406000000000007,0.0
IN,1974,0.08234,0.14736,0,0.21875000000000006,0,0.21113000000000004,0,0.10898999999999986,0.13009000000000004,0.10134000000000004,0.0
IN,1973,0.08258,0.1482,0,0.21850000000000003,0,0.21072999999999997,0,0.10879000000000005,0.12883999999999995,0.10236,0.0
IN,1972,0.08256000000000001,0.14747,0,0.21819,0,0.21069000000000004,0,0.10492000000000001,0.12648000000000004,0.10968999999999995,0.0
IN,1971,0.08248,0.14577,0,0.21788999999999997,0,0.20953,0,0.10357999999999995,0.1269800000000001,0.11376999999999998,0.0
IN,1970,0.08035,0.13971999999999998,0,0.21245,0,0.20221000000000003,0,0.10375999999999994,0.13195999999999997,0.12955000000000005,0.0
IN,1969,0.0796,0.14105,0,0.21471999999999997,0,0.20285999999999998,0,0.10340000000000005,0.12909000000000004,0.1292799999999999,0.0
IN,1968,0.08119,0.14442,0,0.21786,0,0.20498,0,0.10311000000000003,0.12731999999999988,0.12112000000000006,0.0
IN,1967,0.07955,0.14339000000000002,0,0.21547999999999995,0,0.20356999999999997,0,0.10348000000000002,0.1285400000000001,0.12598999999999988,0.0
IN,1966,0.08102999999999999,0.14388,0,0.21300999999999998,0,0.19990999999999998,0,0.10257000000000005,0.13064999999999993,0.12895000000000018,0.0
IN,1965,0.08167,0.14349,0,0.21427000000000002,0,0.2015599999999999,0,0.10347000000000006,0.12914000000000003,0.1264,0.0
IN,1964,0.08174,0.14425,0,0.21465,0,0.20421999999999996,0,0.09896000000000005,0.13627999999999996,0.1199,0.0
IN,1963,0.08144,0.14445999999999998,0,0.21408999999999995,0,0.20639000000000018,0,0.09205000000000002,0.13714000000000004,0.12442999999999987,0.0
IN,1962,0.07768,0.13970000000000002,0,0.20929999999999996,0,0.20387000000000008,0,0.10686999999999994,0.13675000000000015,0.1258299999999999,0.0
IN,1961,0.07468999999999999,0.13746999999999998,0,0.2102500000000001,0,0.20595999999999987,0,0.10740000000000005,0.13709000000000005,0.12713999999999986,0.0
IN,1960,0.07776,0.13518000000000002,0,0.21037999999999996,0,0.20739000000000007,0,0.1044199999999999,0.13309000000000015,0.13177999999999973,0.0
IN,1959,0.07026,0.13538,0,0.21199,0,0.20605999999999997,0,0.10887000000000008,0.13815,0.1292899999999999,0.0
IN,1958,0.06942999999999999,0.13131,0,0.20791,0,0.20360999999999999,0,0.10823999999999998,0.14336000000000007,0.1361399999999999,0.0
IN,1957,0.07353,0.13246999999999998,0,0.20727,0,0.20024000000000003,0,0.10558999999999996,0.13996000000000008,0.1409399999999999,0.0
IN,1956,0.06941,0.12625,0,0.20498000000000002,0,0.2069,0,0.11142000000000005,0.14344000000000004,0.13759999999999992,0.0
IN,1955,0.06785,0.12385000000000002,0,0.20670999999999995,0,0.20603000000000005,0,0.10957000000000006,0.14880000000000004,0.13718999999999992,0.0
IN,1954,0.07288,0.13158,0,0.20811,0,0.20859999999999992,0,0.10902000000000009,0.14423999999999995,0.12556999999999993,0.0
IN,1953,0.07067000000000001,0.14002,0,0.21874000000000002,0,0.21016999999999988,0,0.10869999999999999,0.14050000000000007,0.11119999999999997,0.0
IN,1952,0.06896000000000001,0.13823000000000002,0,0.21722999999999992,0,0.21456999999999998,0,0.10869000000000001,0.13417000000000012,0.11814999999999998,0.0
IN,1951,0.06913,0.13640000000000002,0,0.21549000000000001,0,0.21217999999999992,0,0.11029000000000005,0.14117000000000002,0.11534000000000005,0.0
IQ,2007,0.05226,0.09948000000000001,0,0.15520999999999996,0,0.16403999999999996,0,0.11970000000000003,0.18908000000000003,0.22023000000000004,0.0
IR,2013,0.0588,0.10899000000000003,0,0.1689299999999999,0,0.17867000000000005,0,0.13003000000000003,0.19193000000000005,0.16264999999999996,0.0
IR,2010,0.04585,0.09809999999999999,0,0.16471,0,0.18192,0,0.1327300000000001,0.19651999999999983,0.18017000000000014,0.0
JO,2013,0.06025,0.11198,0,0.17127,0,0.18096000000000004,0,0.12868999999999994,0.18586000000000005,0.16098999999999994,0.0
JO,2010,0.059989999999999995,0.10645000000000002,0,0.15785000000000002,0,0.16057000000000002,0,0.11395999999999992,0.18165,0.21952999999999998,0.0
JO,2008,0.06441000000000001,0.11367999999999999,0,0.17141999999999996,0,0.17698999999999998,0,0.12934000000000007,0.18715000000000004,0.15700999999999993,0.0
JO,2006,0.06015,0.11192999999999997,0,0.17309000000000002,0,0.1849400000000001,0,0.1316199999999999,0.18546999999999997,0.15280000000000005,0.0
JO,2002,0.0657,0.11538,0,0.17538000000000004,0,0.18323999999999996,0,0.12838000000000005,0.18614999999999987,0.14577000000000012,0.0
JO,1992,0.054229999999999993,0.10064999999999999,0,0.16055000000000005,0,0.16982999999999995,0,0.12324999999999994,0.1887500000000001,0.2027399999999999,0.0
KR,2016,0.0,0.0,0,0.0,0,0.0,0.5668,0.14050000000000007,0.17109999999999992,0.12160000000000004,0.0
KR,2015,0.0,0.0,0,0.0,0,0.0,0.5687,0.13950000000000007,0.17099999999999993,0.12080000000000002,0.0
KR,2014,0.0,0.0,0,0.0,0,0.0,0.5731,0.13859999999999995,0.17049999999999998,0.11780000000000002,0.0
KR,2013,0.0,0.0,0,0.0,0,0.0,0.5745,0.139,0.17020000000000002,0.11629999999999996,0.0
KR,2012,0.0,0.0,0,0.0,0,0.0,0.5726,0.13890000000000002,0.17110000000000003,0.11739999999999995,0.0
KR,2011,0.0,0.0,0,0.0,0,0.0,0.5687,0.13880000000000003,0.1723,0.12019999999999997,0.0
KR,2010,0.0,0.0,0,0.0,0,0.0,0.5697,0.13960000000000006,0.1733,0.11739999999999995,0.0
KR,2009,0.0,0.0,0,0.0,0,0.0,0.5753,0.13949999999999996,0.17210000000000003,0.11309999999999998,0.0
KR,2008,0.0,0.0,0,0.0,0,0.0,0.5713,0.14079999999999993,0.17410000000000003,0.11380000000000001,0.0
KR,2007,0.0,0.0,0,0.0,0,0.0,0.5765,0.13890000000000002,0.17169999999999996,0.1129,0.0
KR,2006,0.0,0.0,0,0.0,0,0.0,0.5817,0.13760000000000006,0.1742999999999999,0.10640000000000005,0.0
KR,2005,0.0,0.0,0,0.0,0,0.0,0.629,0.11980000000000002,0.1552,0.09599999999999997,0.0
KR,2004,0.0,0.0,0,0.0,0,0.0,0.6144,0.13130000000000008,0.15899999999999992,0.09530000000000005,0.0
KR,2003,0.0,0.0,0,0.0,0,0.0,0.6161,0.13750000000000007,0.15499999999999992,0.09140000000000004,0.0
KR,2002,0.0,0.0,0,0.0,0,0.0,0.6225,0.1361,0.15059999999999996,0.09079999999999999,0.0
KR,2001,0.0,0.0,0,0.0,0,0.0,0.632,0.13729999999999998,0.14429999999999998,0.08640000000000003,0.0
KR,2000,0.0,0.0,0,0.0,0,0.0,0.6404,0.13860000000000006,0.1381,0.08289999999999997,0.0
KR,1999,0.0,0.0,0,0.0,0,0.0,0.6485,0.14070000000000005,0.13249999999999995,0.07830000000000004,0.0
KR,1998,0.0,0.0,0,0.0,0,0.0,0.6618,0.1371,0.13029999999999997,0.07079999999999997,0.0
KR,1997,0.0,0.0,0,0.0,0,0.0,0.6432,0.13990000000000002,0.13659999999999994,0.08030000000000004,0.0
KR,1996,0.0,0.0,0,0.0,0,0.0,0.6497,0.1380999999999999,0.1341000000000001,0.07809999999999995,0.0
KR,1995,0.0,0.0,0,0.0,0,0.0,0.6817,0.11270000000000002,0.13319999999999999,0.07240000000000002,0.0
KR,1985,0.0,0.0,0,0.0,0,0.0,0.7076,0.09840000000000004,0.12249999999999994,0.07150000000000001,0.0
KR,1984,0.0,0.0,0,0.0,0,0.0,0.7011,0.10130000000000006,0.124,0.0736,0.0
KR,1983,0.0,0.0,0,0.0,0,0.0,0.698,0.09760000000000002,0.12970000000000004,0.07469999999999999,0.0
KR,1982,0.0,0.0,0,0.0,0,0.0,0.7012,0.09829999999999994,0.12780000000000002,0.07269999999999999,0.0
KR,1981,0.0,0.0,0,0.0,0,0.0,0.7069,0.10060000000000002,0.121,0.07150000000000001,0.0
KR,1980,0.0,0.0,0,0.0,0,0.0,0.7082,0.09449999999999992,0.12290000000000001,0.07440000000000002,0.0
KR,1979,0.0,0.0,0,0.0,0,0.0,0.7192,0.0947,0.11460000000000004,0.07150000000000001,0.0
KR,1978,0.0,0.0,0,0.0,0,0.0,0.7118,0.10370000000000001,0.11039999999999994,0.07410000000000005,0.0
KR,1977,0.0,0.0,0,0.0,0,0.0,0.7402,0.09400000000000008,0.09399999999999997,0.07179999999999997,0.0
KR,1976,0.0,0.0,0,0.0,0,0.0,0.7432,0.09510000000000007,0.09099999999999997,0.07069999999999999,0.0
KW,2013,0.04955,0.08200999999999999,0,0.12399000000000003,0,0.20211,0,0.15331,0.21211999999999992,0.17691,0.0
KW,2007,0.04587,0.08341000000000001,0,0.14057999999999998,0,0.18637999999999993,0,0.14605000000000012,0.21419000000000005,0.18351999999999985,0.0
LB,2014,0.02988,0.07651999999999999,0,0.14463000000000004,0,0.17795,0,0.13268999999999997,0.20434000000000002,0.23398999999999986,0.0
LB,2013,0.02962,0.07566,0,0.1428,0,0.17700999999999997,0,0.13434000000000004,0.2074199999999999,0.23315,0.0
LB,2012,0.02922,0.07521,0,0.14254,0,0.17699000000000004,0,0.1338399999999999,0.20716999999999997,0.23503000000000002,0.0
LB,2011,0.02939,0.07591,0,0.14411999999999997,0,0.1779699999999999,0,0.13267000000000007,0.20506000000000008,0.23487999999999992,0.0
LB,2010,0.029810000000000003,0.07663,0,0.14515000000000003,0,0.17859999999999995,0,0.13268000000000005,0.20452,0.23261,0.0
LB,2009,0.030160000000000003,0.07761,0,0.14706000000000002,0,0.17976999999999993,0,0.13161000000000006,0.20233999999999996,0.2314500000000001,0.0
LB,2008,0.02965,0.07644000000000001,0,0.14501999999999998,0,0.17807999999999996,0,0.1313800000000001,0.20249000000000006,0.23693999999999987,0.0
LB,2007,0.030039999999999997,0.07746,0,0.14695,0,0.17919999999999994,0,0.13026000000000013,0.20016000000000003,0.23592999999999995,0.0
LB,2006,0.039760000000000004,0.09136000000000001,0,0.16392,0,0.18905999999999995,0,0.1196600000000001,0.18311999999999995,0.21311999999999998,0.0
LB,2005,0.03916,0.09006999999999998,0,0.16171000000000002,0,0.18769000000000002,0,0.12041999999999997,0.18527000000000005,0.21567999999999998,0.0
MY,2014,0.06491,0.12574,0,0.20874,0,0.20653999999999997,0,0.10635000000000003,0.14224000000000003,0.14547999999999994,0.0
MY,2012,0.056510000000000005,0.11516000000000001,0,0.20234,0,0.20974999999999996,0,0.10878999999999997,0.1459000000000001,0.1615499999999999,0.0
MY,2009,0.05118,0.10752999999999999,0,0.19546,0,0.20656000000000005,0,0.10985000000000003,0.15183,0.17758999999999994,0.0
MY,2007,0.0494,0.10310999999999998,0,0.18736000000000003,0,0.20341999999999993,0,0.11145,0.16681000000000012,0.17845000000000005,0.0
MY,2004,0.05027,0.10652,0,0.19254000000000004,0,0.20779999999999993,0,0.1125199999999999,0.16387000000000018,0.16647999999999996,0.0
MY,2002,0.051829999999999994,0.10787000000000002,0,0.19258999999999998,0,0.20424999999999988,0,0.10974000000000006,0.14842,0.18530000000000008,0.0
OM,2010,0.026060000000000003,0.07758000000000001,0,0.15053,0,0.19527999999999995,0,0.1470300000000001,0.21916999999999992,0.18435000000000007,0.0
PL,2015,0.0866,0.15610000000000002,0,0.2213,0,0.18980000000000002,0,0.09209999999999996,0.12949999999999995,0.1246000000000001,0.0
PL,2014,0.0848,0.15550000000000003,0,0.22039999999999998,0,0.19130000000000003,0,0.09299999999999992,0.13170000000000015,0.12330000000000002,0.0
PL,2013,0.0858,0.15350000000000003,0,0.22059999999999996,0,0.1935,0,0.09520000000000012,0.13209999999999988,0.11930000000000002,0.0
PL,2012,0.0854,0.1547,0,0.2193,0,0.19079999999999997,0,0.09479999999999994,0.1342000000000001,0.12079999999999996,0.0
PL,2011,0.085,0.15360000000000001,0,0.21999999999999997,0,0.19190000000000002,0,0.09500000000000014,0.13329999999999997,0.12119999999999997,0.0
PL,2010,0.0857,0.1548,0,0.2203,0,0.19189999999999996,0,0.09600000000000003,0.13179999999999992,0.11950000000000022,0.0
PL,2009,0.0846,0.1531,0,0.2198,0,0.19369999999999998,0,0.09599999999999997,0.132,0.12080000000000002,0.0
PL,2008,0.0841,0.1502,0,0.2168,0,0.18910000000000005,0,0.09430000000000005,0.12829999999999997,0.1372,0.0
PL,2007,0.0826,0.1503,0,0.2168,0,0.19079999999999997,0,0.09150000000000003,0.1261,0.14190000000000003,0.0
PL,2006,0.0802,0.152,0,0.21970000000000003,0,0.1930999999999999,0,0.095,0.13070000000000004,0.12929999999999997,0.0
PL,2005,0.0769,0.1513,0,0.2237,0,0.20090000000000008,0,0.09649999999999992,0.12890000000000001,0.12180000000000002,0.0
PL,2004,0.0851,0.1577,0,0.2242,0,0.1926,0,0.09500000000000003,0.1269,0.1185000000000001,0.0
